#filename, timestamp(s), timestamp_user_format, timeoffset(s)
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11336.tif, 1625598392.5714743, 2021-07-06 15:06:32, 12603.458324193954
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11340.tif, 1625598532.63842, 2021-07-06 15:08:52, 12743.525269985199
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11344.tif, 1625598672.6302125, 2021-07-06 15:11:12, 12883.517062425613
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11348.tif, 1625598812.5900593, 2021-07-06 15:13:32, 13023.476909160614
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11352.tif, 1625598952.550887, 2021-07-06 15:15:52, 13163.437736988068
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11356.tif, 1625599092.6043742, 2021-07-06 15:18:12, 13303.491224050522
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11360.tif, 1625599232.605099, 2021-07-06 15:20:32, 13443.491948843002
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11364.tif, 1625599372.548026, 2021-07-06 15:22:52, 13583.434875965118
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11368.tif, 1625599512.559556, 2021-07-06 15:25:12, 13723.446405887604
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11372.tif, 1625599652.564289, 2021-07-06 15:27:32, 13863.451138973236
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11376.tif, 1625599792.5438013, 2021-07-06 15:29:52, 14003.430651187897
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11380.tif, 1625599932.6406977, 2021-07-06 15:32:12, 14143.527547597885
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11384.tif, 1625600072.7244458, 2021-07-06 15:34:32, 14283.611295700073
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11388.tif, 1625600212.8193705, 2021-07-06 15:36:52, 14423.706220388412
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11392.tif, 1625600352.8588865, 2021-07-06 15:39:12, 14563.74573636055
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11396.tif, 1625600492.9624138, 2021-07-06 15:41:32, 14703.84926366806
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11400.tif, 1625600632.927109, 2021-07-06 15:43:52, 14843.813958883286
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11404.tif, 1625600773.0009208, 2021-07-06 15:46:13, 14983.887770652771
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11408.tif, 1625600913.0649476, 2021-07-06 15:48:33, 15123.951797485352
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11412.tif, 1625601053.0810905, 2021-07-06 15:50:53, 15263.967940330505
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11416.tif, 1625601193.038508, 2021-07-06 15:53:13, 15403.925357818604
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11420.tif, 1625601333.0837908, 2021-07-06 15:55:33, 15543.970640659332
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11424.tif, 1625601473.1750717, 2021-07-06 15:57:53, 15684.061921596527
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11428.tif, 1625601613.1268377, 2021-07-06 16:00:13, 15824.013687610626
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11432.tif, 1625601753.149478, 2021-07-06 16:02:33, 15964.036327838898
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11436.tif, 1625601893.1005385, 2021-07-06 16:04:53, 16103.987388372421
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11440.tif, 1625602033.127315, 2021-07-06 16:07:13, 16244.014164924622
